recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,written_during_early_access,comment_count,steam_purchase,received_for_free
222880891,english,"I'm an oldschool RPG nerd and this hit Every checkbox for me.  The writing is great, the combat is fun and engaging, Larian have built a gorgeous world to explore.  If you are an RPG fan or getting into them, Please play this, you won't regret it.",1775747073,1775747073,True,1,0,0.517241418361663818,False,0,True,False
221415286,english,Game is very immersive and satisfying to play. The kind of game you get lost in and just enjoy.,1774203618,1774203618,True,3,0,0.51554405689239502,False,0,True,False
217644142,english,"I know I am the odd one here, but I didn't enjoy this game. I really wanted to, but could not.

I read a review from a guy here in Steam that said he got burned out in his 1st play through and quit the game and then years later he played it again, with a full RPG mindset and he loved it.

Well I think he was 100% right. This game is so chaotic, the script, the quests and how they are laid in front of you, that if you don't play this exactly like your character would, then you get burned out. That's what happened to me. But no one can of course tell you this when first start the game. And that's why I can't reccommend this game. Cause it seems like it caters only to those willing, knowing and wise enough to play this as a much to your chosen character as possible.",1770316370,1770316370,False,2,0,0.514266729354858398,False,0,True,False
218798981,english,"Divinity: Original Sin 2: A Masterclass in RPG Excellence
In an era where role-playing games often streamline complexity for accessibility, Larian Studios delivered something extraordinary with Divinity: Original Sin 2—a game that dares to offer both depth and approachability, and succeeds brilliantly at both.

Freedom Redefined
What sets DOS2 apart is its astonishing commitment to player agency. This isn't a game that pays lip service to choice; it genuinely respects your decisions. Want to solve a quest through diplomacy? Combat? Stealth? Outright murder of everyone involved? The game accommodates all approaches with remarkable grace. The emergent gameplay possibilities feel genuinely limitless—environmental interactions allow you to freeze water, electrify puddles, teleport enemies into chasms, or combine elements in ways the developers probably never anticipated. Every encounter becomes a creative playground.

Characters That Breathe
The Origin Character system represents narrative design at its finest. Each pre-made companion—from the sardonic undead Fane to the righteous Ifan ben-Mezd—arrives with rich backstories, personal quests, and genuinely compelling arcs. They feel like protagonists of their own stories, whether you choose to play as them or recruit them to your party. The voice acting brings these characters to vivid life, and the writing avoids fantasy clichés in favor of nuanced, morally complex storytelling.

Tactical Combat Perfection
The turn-based combat system is nothing short of exceptional. Built on an AP (Action Point) system that rewards strategic thinking, every battle demands careful consideration of positioning, environmental hazards, and ability synergies. The elemental interaction system—where fire and poison create explosive combinations, water conducts electricity, and blood can be frozen or electrified—transforms combat into elaborate tactical puzzles. Fights feel consequential, challenging, and endlessly satisfying to master.

A World Worth Exploring
Rivellon is a setting crafted with meticulous care. From the prison island of Fort Joy to the haunting streets of Arx, each location tells stories through environmental detail, hidden secrets, and memorable encounters. The world responds to your actions and racial choices—playing as an undead means concealing your identity, while Lizards and Elves face distinct social dynamics. This reactivity makes exploration feel purposeful and rewarding.

Cooperative Excellence
The four-player co-op implementation is revelatory. DOS2 doesn't just allow multiplayer—it's designed around it, with systems for party disagreements, split decision-making, and collaborative problem-solving. Friends can pursue different objectives simultaneously, debate moral choices through the game's dialogue system, or combine their abilities in combat for devastating combos. It's the rare RPG that feels equally magnificent solo or with companions.

A Soundtrack for the Ages
Borislav Slavov's score deserves special mention. From the hauntingly beautiful main theme to the atmospheric exploration music and pulse-pounding battle tracks, the soundtrack elevates every moment. It's music that stays with you long after you've stopped playing.

Endless Replayability
With multiple origin stories, countless build possibilities across deep character customization, branching narratives, and a robust Game Master mode that allows players to create their own campaigns, DOS2 offers potentially hundreds of hours of content. Each playthrough reveals new interactions, hidden consequences, and alternative solutions you never discovered before.

Divinity: Original Sin 2 isn't just an outstanding RPG—it's a benchmark against which other games in the genre must be measured. It proves that depth and accessibility aren't mutually exclusive, that player freedom can coexist with strong narrative design, and that turn-based combat can be every bit as thrilling as real-time action. Larian Studios didn't just create a great game; they crafted a modern masterpiece that respects player intelligence, rewards creativity, and delivers an unforgettable journey through one of the most richly realized fantasy worlds in gaming.

For anyone who loves role-playing games, Divinity: Original Sin 2 isn't just recommended—it's essential.
",1771614727,1771614727,True,1,0,0.513618707656860352,False,0,True,False
218250493,english,"As a guy who loved Solasta with all the dlcs and mods, this game is another level. I have yet to play BG3 or any other Larian games, but this game so far has been fun, and personally i love playing these games with friends. Three is good, but fourth would be so much better.

Regardless, great game, and sir lora might be the biggest pain in the ahh.",1771019805,1771019805,True,1,0,0.513618707656860352,False,0,True,False
218607454,english,If you're curious after playing BG3 the answer is yes. This is a masterclass still in 2026,1771401916,1771401916,True,3,0,0.563492059707641602,False,0,True,False
221970808,english,"I wasted 50 hours of my life waiting to understand the appeal of this game. I find it utterly baffling that it's so highly reviewed. It just felt like a job to me. Poking at every object and stupid dialogue tree to figure out what's needed to complete the next pointless quest so you can level up enought to access the next collection of pointless objects and dialogue trees. It feels like succeeding at this game is a matter of trying to figure out how the game designers think. That's my least favorite sort of challenge. The moment-to-moment experience of playing the game was just sort of annoying, but the fact that it's such a ridiculous time-sink just makes the overall experience truly loathsome. I want those 50 hours back Larian!",1774745549,1774745549,False,4,1,0.510628163814544678,False,0,True,False
217929884,english,"10/10. purchased it on a sale, because i already finished bg3 multiple times, and starting Act 1 for a 10th time just didn't hit the spot. I went into DoS2 completely blind, and boy.. Oh boy. This game is a freakin masterpiece as well. Its a lot harder than what i expected coming from BG3, and im loving it.

",1770634843,1770634843,True,1,0,0.50724637508392334,False,0,True,False
218352631,english,"First time playing this type of game (idk what its called, role-playing?) but its so good, 100% recommend it! Just a warning, needs a lot of time (if you're new like me) to progress.",1771128212,1771128212,True,1,0,0.506896555423736572,False,0,True,False
220927628,english,"This is a good game, BUT it is nowhere as good as Baldur's Gate 3. I think the relative lack of freedom in what characters can do makes it feel unnecessarily difficult - sometimes even frustrating - compared to BG3. Like, what do you mean characters can't jump down a 1m ledge? That being said, there are some interesting ideas here like its armor system and worldbuilding, so I'm hoping that the upcoming Divinity game combines those with what made BG3 so great.",1773784308,1773784626,True,1,0,0.506578922271728516,False,0,True,False
221051900,english,"Weird late game. No fun playing towards climax 'story' .  Concepts muffled in hard puzzzles that take pace out of the experience. Beautifully looking... wasted by ground aoe , especially fire. Hard to see npc and playeres. Held together by waf. Also dizzy camera tracking back and forth. First maps were fun to play and fiddle around, later stages absolutely horrid. Been there won't do so much anymore. 7/10",1773929811,1773929811,False,8,1,0.505622625350952148,False,1,True,False
217625052,english,you get to fill a chest with lots of stuff and then whack bad guys with it. 10/10,1770297432,1770297432,True,1,0,0.502913355827331543,False,0,True,False
217609152,english,"The first game by Larien I ever played and it still stands near the top of my list for best games ever made. While it isn't as pretty as Baldur's Gate 3, I would say the gameplay is far more intuitive and engaging. A perfect game for anyone who enjoys tabletop style RPGs!",1770273772,1770273772,True,1,0,0.502913355827331543,False,0,True,False
220925866,english,"This game was amazing when it came out. For me, all of the patches and hot fixes to players playing the game the way it was made vs intended really eliminated the replay-ability of this game. I think most of the dev fixes are trash. would not recommend.",1773782489,1773782489,False,2,0,0.502089977264404297,False,0,True,False
220678151,english,The first chapter was too long and boring. Unfortunately it made me stop playing.,1773516099,1773516099,False,2,1,0.502089977264404297,False,0,True,False
219611702,english,"Divinity 2 doesn’t coddle you. It challenges you, rewards creativity, makes you laugh, makes you think, and makes you care about the people in its world. It’s not perfect it’s complex, and it’ll punish careless mistakes — but that’s exactly why it’s worth your time. It feels like an RPG actually carved by someone who loves RPGs, not someone who slapped loot numbers on a corridor.",1772429017,1772429017,True,1,0,0.50205761194229126,False,0,True,False
224236773,english,"If you enjoyed BG3 this is a must, while an older title it delivers so much amazing content and fun, honestly a great buy!",1777319825,1777319825,True,0,0,0.5,False,0,True,False
224170549,english,130 have passed in a blink of an eye. Thx Larian for this brilliant adventure since the beggining till the end! Absolutely reccomend to try even if you dont like games of such genre.,1777234210,1777234210,True,0,0,0.5,False,0,True,False
224082253,english,Still a must play in 2026! This game is the reason Larian was trusted with BG3. Buy it at full price. Lots of replay value.,1777144866,1777144866,True,0,0,0.5,False,0,True,False
224048094,english,"What a journey! Got my ass kicked for the first 10 hours and struggled to continue in the middle of Act 2 but pushed through. What truly helped was a level map because the leveling is kinda eh... Hoping the next game would flow better and actually finished the final act (looking at BG3 and a few quests here that kinda eh...). Overall, love the combat and the punishing enemy.",1777115238,1777115238,True,0,0,0.5,False,0,True,False
224013243,english,It's visually gorgeous to this day. The worldbuilding is exceptional. I love this game more than BG3.,1777070303,1777070303,True,0,0,0.5,False,0,True,False
224000008,english,"Felt bad for killing a troll guarding a cave, slept with a lone wolf and died in the hands of an egotistic chicken...

One of the best RPGs I've ever played. Don't even think twice about giving it a go.",1777056885,1777056885,True,0,0,0.5,False,0,True,False
223969488,english,"Really good game in the franchise and holds up to this day.

Some minor annoying bugs along the way but such is life.",1777027321,1777027321,True,0,0,0.5,False,0,True,False
223963340,english,"After restarting the game 5 times I decided on installing mods so I can use all six characters in one play through. I wouldn't recommend it because the story feels bloated because of the number of storylines that are very loosely related to one another. I would recommend playing with only one other character on your team (going through the story 6 times). It'll give you a faster paced story with less running around for not much reward. Playing with mods (level 30, best gear, easiest difficulty, and all six companions at once) took me about 40 hours, which could have been cut down to about 25 hours if I didn't wander around aimlessly all the time (I was expecting something to happen or one of the characters to actually say something interesting).

The high point of the game is Fort Joy. The story goes down hill form there. The ""God King"" never shows up in person, making him a poor antagonist. Lucian only shows up at the end where he tells you to die. Dallis, turns out to be an impersonator who ate the original Dallis, and is Fane's daughter (which felt not only unnecessarily tacked on, but also fairly mean spirited). She only shows up three times before the final battle like a mustache twirling villain. I guess the real villain of the story is Braccus Rex who's artifacts and presence is seen throughout the game and is the link to all the other antagonists in the game? 

The main character I choose was Lohse, who is frankly the best written of them bunch, which isn't saying much since there isn't much actual story in this game (more so it's written as one plot following another/ ""and then this happened and then that happened, etc."" (I have no idea what happened to Jahan the demon hunter after getting to Arx, he just disappeared and no one mentions him after that). Ifan's story got cut short due to Sebille killing the guy at the sawmill before I could ask him questions. Beast was always acting shy and only acts up twice in Ripper Bay (when I attempted to kill the dwarf gang leader and when I ate the two dwarf spirits in graveyard) and his journal entry never updated when I killed the queen and everyone around her when I first encountered them in the sewers. I didn't talk to Fane, his journal entry never changed from his initial Fort Joy entry to get a skin mask from a guy I had already killed, The Red Prince just kept asking for his wife so I just never interacted with him.

For whatever reason, after soloing the entirety of Fort Joy and then going on to recruit all the other characters Ifan was minus 35 attitude, while everyone else was plus 25 attitude. I had to use a mod to get everyone up to plus 100. 
All the source masters (except Jahan) are bad guys and you shouldn't feel bad about taking them out. They are either demons or cause void woken to wreak the Ripper Coast. 

If you are playing a custom character I would recommend only enlisting Ifan and Lohse. Sebille's story is basically done by the after the saw mill and the Shadow Prince's note says he basically doesn't care if Sabille kills him as long as he manages to kill the elf tree, which Sebille herself doesn't even care about, the Red Prince is only concerned in chasing after his princess, Beast has a boring plot with tedious quests, and Fane is just hounded by void woken that tell him to change sides every time they see him, 

What I don't like was the seemingly random and forced sexual encounters that always came out of nowhere, to the point that every time I asked any of my companions a question it would devolve into some sexual nonsense. Somehow Sebille became my romantic interest, even though I never spoke to her. I only gave her body parts to consume and didn't even kill the elf tree (I killed Saheila automatically when playing Lohse in Fort Joy and I ate the Shadow Prince before killing all the elves on the nameless isle before they could talk to me so I couldn't kill the elf tree myself). Why don't I have a choice to refuse?

The gay stuff in the this game is often subtle/random and frankly nonsensical considering the setting. In the last area of the game (Arx) you'll see the White Blonde haired male villain (Linder Kemm) getting ready to kill the female brown skinned lesbian whose ""wife"" is yelling for someone save my wife from execution (lol). Since I was playing Ifan, I decided to role play a Islamic ""Paladin"" for 10 seconds and killed everyone there. Thus saving the city from the woke mind virus. The lesbian is also revealed to have been in another evil faction so I was correct in my decision. As the game goes on you will also notice an increase in non White characters, form nearly zero in Fort Joy to a Black woman with a giant mohawk casually waking around in Arx after you've cleared the place of enemies.

It feels like there aren't any countries/governing bodies in the game? It's like 3 or 4 gangs running around killing people and doing whatever they wanted, but I didn't see a local mayor or baron that stood out, it was very strange. Who is in charge? It's never out right stated. Compare this to the Elder Scrolls series, where you have the Empire, the Aldmeri, etc.

This is a one and done game for me. The game feels like they just gave up after Fort Joy when it comes to character interaction and becomes a series of set pieces. I cared less about the world as the game went on and nothing of importance actually happened. 

Tutorial Area 10/10
Fort Joy 10/10
Ripper Coast 6/10
Nameless Isle 4/10
Arx 4/10
Final Battle 3/10
The ""epilogue"" sucks. Buy this game on a discount.",1777017733,1777017733,True,0,0,0.5,False,0,True,False
223951826,english,"Huge variety of character interactions, with in-game consequences. Very replayable.",1776998139,1776998139,True,0,0,0.5,False,0,True,False
223936814,english,"Replayed after years, still an amazing and fantastic game. A must for any RPG lover.",1776977699,1776977699,True,0,0,0.5,False,0,True,False
223934920,english,"This game has become a bit of an obsession of mine, for good reason! I love the combat, especially playing with surfaces. 

I'm glad I own both Divinity: Original Sin 1 and 2, because they're similar enough to tickle my strategy-brain in an exquisite way, but also different enough that I can play one or the other depending on my mood. This one is great if you want to struggle and triumph your way through a fantasy world that often feels harsh, but has glimmers of hope. It pushes you down just enough to make it feel fantastic when you fight to break free and make things better. This game also has a deeper story than its predecessor, with more fleshed-out characters, moral grayness, and impactful choices. 

I'm still not completely sure whether I prefer the combat mechanics more between Original Sin 1 or 2, but that's all the more reason to keep playing both!",1776975713,1776975946,True,0,0,0.5,False,0,True,False
223855669,english,Larian studios tends to make very good games. I started on BG3 with them and decided to give their other games a chance. Divinity and Divinity 2 both feel like Larian Studios original creation and this is rare with most game studios.,1776877032,1776877032,True,0,0,0.5,False,0,True,False
223847796,english,Modding was a little more difficult with this one than the original divinity because it needs the right order but it was fun in COOP. played on steam deck. Some puzzles leave a surprising lack of direction and needed guides for this one. it will require multiple plays to get all the achievements because some decisions are a one way route while the final conclusion of the story can be seen in all its endings regardless of how you progress which feels a little anti-climatic.,1776869421,1776869421,True,0,0,0.5,False,0,True,False
223832550,english,"Amazing story, fun combat, and tons of ways to play.",1776850118,1776850118,True,0,0,0.5,False,0,True,False
223812310,english,"A story full of gossip, the ability (or more accurately obligation) of lighting everything on fire, and tactical challenges... add to all this interesting companions and a very unique combat system... well, this is a masterpiece. I was a little dubious at the beginning coming from BG3 but I must say, I might like it even more!",1776816810,1776816810,True,0,0,0.5,False,0,True,False
223801866,english,"Fantastic system to play, very comfortable for a beginner with a large learning curve that makes the game (seemingly) fun for veterans.",1776804072,1776804072,True,0,0,0.5,False,0,True,False
223790214,english,"- Note: While I do recommend this game, there are many caveats.

- Pros: In my 34hrs that was basically only Act 1, was I slow per say? yes to an extent, however there is plenty of content on the starting Act to fill that time.

The characters are very interesting and the story is as well, far superior to BG3 in many ways regarding the player character and the intrigue of your companions as well as content you interact with.

The gear and ""classes"" in this game are very fun, but it will take a ton of trial and error to figure out the ""optimal"" way to go about your class, the combat is VERY different from BG3 and being able to just bonk really hard usually won't work.

- Cons: This game is really hard. Even on classic you will die ALOT. Trust me, do not rush, level up as much as possible, steal what you can (I didn't do that) and do as much side content as possible to level. SKILL BOOKS are EVERYTHING! Read them, buy them or steal them, you won't get skills/abilities from leveling up, they come from scrolls, books, items. While this makes the game more interesting, it also makes it super hard or a slog most of the time, if you thought the long fights in BG3 were bad, these are worse.

QoL Markers. The quests in the game don't really explain anything, you have to pay attention to what NPCs are saying and godforbid you look away or get side tracked and don't remember, you will wander for a long time around the quest markers that don't elaborate.

Other than that, I really like and dislike the game, if you're not into unforgiving CRPGs like this or Pillars, stay FAR away. If you are into getting your nads smacked for fun, then this will be great.",1776793414,1776793414,True,0,0,0.5,False,0,True,False
223759496,english,"Such an amazing game, it's a shame about the game randomly exiting/closing during battles though...
Apart from that it's one of my fave all timers! :)",1776759636,1776759636,True,0,0,0.5,False,0,True,False
223756344,english,"A great DnD esque game, it is a unique world with 6 main species types to play. Highly recommend playing the base characters for the story, but you can play custom characters (though you can play the story characters with character customization). It's combat system is quite unique and still holds up quite well to their other titles like Balder's Gate 3. I've yet to finish my first playthrough as I'm currently playing through with a friend, which is luckily quite easy to do with drop in/drop out multiplayer. The game is long, and on the higher difficulties, quite intense and can be frustrating. All the different enemies and attack types can make most engagements deadly, and the levels most the time are a hard cap and not a recommendation of a challenge. All-in-all, my favorite role-play fantasy that I've played that has nothing to do with Wizards of the Coast or being a physical TTRPG.",1776753957,1776753957,True,0,0,0.5,False,0,True,False
223751179,english,"Game is of the cats azz. It’s fun but janky combat sometimes and frustrating as a mof but there’s something in me that’s going to still leave it a recommendation. The talking lizard perhaps. The fire and poison perhaps. The boat and all that stuff. Hmm I like the wizard chick. It’s a great story. Great game. Thanks larian studios…even though I should have been at work, not my computer.",1776744793,1776744793,True,0,0,0.5,False,0,True,False
223726061,english,"If you enjoy turn-based games like Balder Gate, you'll like this game a lot! As always it's way better with friends!",1776713401,1776713401,True,0,0,0.5,False,0,True,False
223599167,english,You can sell the first chapter as a separate game and It would still feel as a complete and worthy experience.,1776581778,1776581778,True,0,0,0.5,False,0,True,False
223577207,english,"As a lover of BG3, this game is a great alternative. It took a little while to get used to the game play but it's still an excellent game.",1776555408,1776555408,True,0,0,0.5,False,0,True,False
223568435,english,"Steam is asking me to write a review, but honestly it's been years since I've played this game. All I know is that when I finally understood how combat worked, I absolutely loved it. And I enjoyed it way more than BG3. Absolutely zero memories about the story though, lol. But I'm installing it again now and maybe I'll edit this review to be more meaningful once I've played it again some time.",1776546369,1776546369,True,0,0,0.5,False,0,True,False
223532866,english,One of the most well-crafted games ever made. It’s easily the best single-player experience I’ve had in any game.,1776518875,1776518875,True,0,0,0.5,False,0,True,False
223447055,english,"Overall it was good, of course it was. But, some personal grudges: 

I much preferred the beginning of this game to the end. The end felt rushed and some story lines poorly written. I understand that this was one of the things they tried to correct with the definitive edition, so I imagine it was even more rushed before. I feel like the character’s perspectives on certain plot points change too unexpectedly. For example, the game goes from people not even knowing of the God King’s existence, to assuming its common knowledge. Other smaller plot points are done very oddly as well, and I feel like the game significantly falls off in writing quality in the final Act. It doesn’t take away from the overall lore, which is great, just some of the late game writing around things was poor. 

The whole gimmick of using source as a recourse to cast spells and abilities, was really just a way to waste time. Because in each act you can set up teleporter Pyramids where there is a source fountain, and have max Source for each fight. It just means a 2 minute excursion after every fight fidgeting around the source fountain, trying to get all my characters in the right place. 

Only being allowed to take 4 characters with you off Fort Joy is a cheap way to increase replayability. 

Some of the Level design, all throughout the game, was odd. I was rarely level matched with enemies. Either over or under levelled. There was certainly a place I could go to and where the enemies would be appropriately levelled, but I don’t know which direction I should go in for the optimal level matched route. I just went wherever felt most natural, which for me meant being underlevelled at the beginning of every act and overlevelled at the end. Except for the final act where I never got the level 20, despite doing every quest available. Which is odd because at times the game seems to presume that most players will only see one part of the game, and move on. That the average player will not try to see everything before moving on, but only do the things necessary to progress. In Fort Joy for example, even if you’ve already found an exit, you can still talk to people and ask them if they know a way out. In Reaper’s Coast, once you’ve got the 3 source points, you don’t get much from pursuing the other people, and the dialogue around that seems underdeveloped even. Which is strange considering it seems like you do need to do almost everything to be appropriately leveled. Also why wouldn’t you want to do as much as you can anyway? 

I felt like half way through the game I had basically every spell unlocked. 

It’s too easy to accidentally do the wrong thing in combat. 

Inventory management is a joke. 

Despite everything, it’s still very good. 
",1776433964,1776433964,True,0,0,0.5,False,0,True,False
223444354,english,I've played through this game multiple times on PS5 and am finally playing through it here on Steam; can't believe I've never reviewed this.  D:OS2 is easily my favorite game of all time.  I can't get enough of it and the new Divinity coming out eventually will be the only thing to surpass this.  Do yourself a favor and lock in for the greatest 100+ hours of your life.,1776431727,1776431727,True,0,0,0.5,False,0,True,False
223420645,english,"In comparison to bg3, the story / character development isn't as good, but the combat system is much more enjoyable. It is more complicated though and the in game does not teach you the systems quite as well as bg3, but if you spend the time to look up some builds and understand some of the systems, the gameplay is significantly more satisfying.",1776403448,1776403448,True,0,0,0.5,False,0,True,False
223392242,english,"The story is good and complex. Just like real choices, it comes with consequences. But if you play the first time like me, it takes a long time because there's much dialogue choices and action choices. Even the side quests is totally connected to the main quest. It's like ""You help someone from back then? Guess you can get the help from me.""",1776366544,1776366544,True,0,0,0.5,False,0,True,False
223362478,english,"solid game, a little overwhel,ing by all the options",1776333470,1776333470,True,0,0,0.5,False,0,True,False
223352148,english,"I have DRAMATICLY more hours than it says I do, as i played this on my laptop, and ROG ALLY with no internet access and offline does not track hours. 
This is one my favorite games of all time. Great starter CRPG in my opinion as well
If you liked baldurs gate 3, you'll like this game as well.",1776315275,1776315275,True,0,0,0.5,False,0,True,False
223297917,english,"Another Masterpiece by Larian
The devotion put into the story and game is admirable & nowadays I truly value developers who don't care about microtransactions or expasions, just focus on the game and story, the things that truly matter",1776247137,1776247137,True,0,0,0.5,False,0,True,False
223242183,english,"Needed a Larian Studios fix after beating baldurs gate 3, three times, and this surely did it. 

the mechanics are not as good as they're latest installment, but its light years ahead of everyone else.",1776173978,1776173978,True,0,0,0.5,False,0,True,False
223232866,english,"While not at cinematic as BG3, I feel like the combat was more tactical. Split-Screen Coop worked really well. Can only recommend this game, especially if you enjoyed BG3.

After playing this, I was very excited that their upcoming game will be set in the same universe.

Since I am playing DOS1 via Steam Family Library, I can't post a review there, but in highnsight I can say that DOS1 is also worth playing, as the gameplay is very similar to DOS2 and doesn't feel outdated compared to DOS2. Just in case someone is wondering wheather to play DOS1 first. So consider picking up both in a bundle.
DOS1 runs on highest settings in FullHD (on my 4K TV) on Steam Deck, and Split-Screen Coop works really well.",1776161580,1776162827,True,0,0,0.5,False,0,True,False
223220490,english,"A perfect game, with a smooth and innovative RPG system. Lohse has one of the best character arcs I’ve seen in a video game in a long time.",1776138412,1776138412,True,0,0,0.5,False,0,True,False
223199003,english,"Is good, both for serious play and silly nonsense you can do, like barrelmancy",1776108735,1776108735,True,0,0,0.5,False,0,True,False
223185837,english,"I can’t believe how good this game is. It’s literally one of the best games I’ve ever played. The story is immense, rich, and powerful, with meaningful choices that truly impact the experience. The strategic turn-based combat and freedom in character development make every playthrough unique. A must-play for any RPG fan.",1776095214,1776095214,True,0,0,0.5,False,0,True,False
223117844,english,"Lots of problem solving. It's interesting to see that sometimes I get an answer that I was looking for when I was doing something entirely different.

One downside is that I tend to sit for a long time, don't want to get up, and now my back hurts. Although, to be fair I sit at work too and it may have started there.",1776009984,1776009984,True,0,1,0.5,False,0,True,False
223054078,english,"Great game, but it is quite clear that it is a predecessor to BG3 as you will notice how some game mechanics weren't as fleshed out as in the later release (if you're like me and played BG3 first).

Great game though.",1775941289,1775941289,True,0,0,0.5,False,0,True,False
223042611,english,"118 hours into this game and only got 1/2 through the game is fun.  I played a lot of RPG's and this one is one of my favorites.  It does have a learning curve, but it makes the game more fun.  A nice story plot with a lot of different items and spells in the game to make it fun.  You will run into some fights and battles which you will die a lot during the beginning, but as you level up and learn the mechanics of using environmental effect with weapons and surfaces you will begin to master the art of war with this game.

The turn based system is nice, you will have to master your skills with picking the right attributes to choose when leveling up to avoid wasting your turns and getting more AP to help win difficult battles.  I'm still having fun, and you can pick up this game and leave it without worrying about taking up too much of your time.  Take it slow, read all the books and enjoy the storyline.

One of the few 10/10 games out there, worth the money and time invested with DOS 2.  Have fun!",1775931489,1775931489,True,0,0,0.5,False,0,True,False
222995391,english,"Larian never hesitates to put 100% into their projects. Coming from BG3, this story is pretty dark, and I love it for not hesitating to be gut-wrenchingly horrifying at times. The world is very interesting and brings out a wide variety of emotions.",1775883965,1775883965,True,0,0,0.5,False,0,True,False
222994909,english,"Yo, I forgot to leave a review... played on release and its extraordinary...

Although BG3 ends up improving the formula in basically every way, there is something to be said about the combat/status/abilities in this game, which i found to be more fun than the adapted 5e of the latter.",1775883391,1775883671,True,0,0,0.5,False,0,True,False
222987291,english,"it is good game i got lost to many times so i drop it  
i wish at if the logs hints what to do next or something like it 
same  for original sin 1",1775873640,1775873640,True,0,0,0.5,False,0,True,False
222918453,english,"BG3 converted me to CRPGs so I wanted to go back and try DOS2. I really enjoyed it and will definitely play again to try out different story/companion outcomes which I think speaks well of it as a game nearly a decade old.  As I expected the companion characters and story choices are engaging, complex and sometimes tricky to navigate, just as i hoped for.  I found I didn't connect on an emotional level quite as much - I suspect that's down to the lack of cinematics/animated cutscenes.  That's not a criticism of this game - it's just a reflection of the age & budget - but it's something to be aware of if you're thinking of picking it up in 2026, it's not going to look/feel like BG3.  But i still loved the art style and the writing and I can't wait to see what Larian will be able to create for Divinity.

I found the different skills/combat system to have both pros & cons compared to BG3s adaptation of 5E.  The freedom of a classless system is really fun and I found that I preferred an AP/cooldown system, rather than having spell slots and Actions/Bonus Actions - it made me think differently about how I built my party and approached combat.  I'm in the minority that likes the Physical/Magical Armour system, I think it adds something to have to plan around that.  
What I was less keen on was the buying skillbooks and the memory points system.  Having to traipse around vendors trying to find the skillbook I'd decided I wanted felt like a chore and the memory point system felt a bit too restrictive.  I felt like if the selling point is flexibility it should be easier to just try things out - not a complete free-for-all but a bit less restriction on where you can pick up skills and how many you can have equipped.  I also wasn't a huge fan of the way initiative works (although I'm still not sure I properly understand how initiative works).  The combat in this game is not easy, even on Balanced, and it can get pretty demoralising to sit there while a dozen enemies set your whole party (and most of the surrounding scenery) on fire, killing 3 of them, meaning the 4th spends their turn resurrecting people/trying to not be on fire.  I'd prefer having more scope to use character builds/abilities/equipment to manipulate turn order or action economy so I could make that happen less.

Overall though I really loved the game and I'm looking forward to getting better at it :)",1775789776,1775789776,True,0,0,0.5,False,0,True,False
222891421,english,"So much fun and frustration while playing this game, good game to kill time",1775757273,1775757273,True,0,0,0.5,False,0,True,False
222847728,english,"Excellent game, great story and mentally demanding!",1775698728,1775698728,True,0,0,0.5,False,0,True,False
222836646,english,"This has been a very enjoyable game  im not  going to lie i struggled through it and im sure i missed alot of things but it is definetly replayable
",1775683722,1775683722,True,0,0,0.5,False,0,True,False
222835295,english,"I'm just barely out of Fort Joy (I like to really comb over everything carefully lol), but this game has already proven that it's exceptional. If you enjoyed BG3, you'll definitely enjoy this.

At first, I wasn't certain how I'd feel about the art style (of the characters in particular) and the lack of cutscenes (particularly since I'm so used to BG3); any doubts I had were, in hindsight, for nothing lol. Despite still being early in the game, the characters themselves are just as engaging and interesting as I had hoped. That, and the gameplay itself is awesome. Turn-based combat is what I tend to favour, so that's an easy win imo. The freedom (as in, the ability to get creative with how a player handles quests, NPCs, enemies, etc.) this game offers is something I truly adore/appreciate. I'm already considering what I can do differently in the next playthrough, how I can mess with things, and curious to experience the different kinds of results/outcomes it'll yield. And lastly, the music is wonderful, though I feel that almost goes without saying (yet I'm gonna say it anyway, apparently lol). Borislav Slavov is an incredible composer. Literal god tier lol.

In short, this is an excellent game. I would highly recommend it.",1775682197,1775682197,True,0,0,0.5,False,0,True,False
222787793,english,"Solid Fantasy RPG game. Great story, character builds and NPCS.",1775624658,1775624658,True,0,0,0.5,False,0,True,False
222786836,english,"A classic RPG.  If you're thinking about it, buy it.  You may not finish the main plot, but you'll still get a ton of fun playtime out of it (the game is massive).",1775622875,1775622875,True,0,0,0.5,False,0,True,False
222763530,english,"A great game, it's kinda slow in the beginning but by the end of it you'll realize that there's just too much going on, get used to fight under ground effects, its very normal here
Well, it has a big L being forced to fight against the characters i put so much effort into making, having then die and it be just like that, it's even worse considering my MC was an archer and one of my characters was a very scary tanker with lots of health, armor and 70% of dmg return in retribution, 3k of dmg on his shield throw plus everything else, i had to cheat so i could kill my own tanker, he was that strong, yet i still lost once
I didn't really care at all about the lore at the end of the game, the choices you get are kinda bland cuz you barely get to see anything relevant, they probably wanted to leave it all open for another game i guess

Final Rating: 8/10, an awesome journey with its weak point, but an awesome game still",1775591970,1775591970,True,0,0,0.5,False,0,True,False
